Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
CPU,,Intel,Core i5-4460S,350,68.3,8572,https://cpu.userbenchmark.com/SpeedTest/14679/IntelR-CoreTM-i5-4460S-CPU---290GHz
CPU,,Intel,Core i5-2320,351,68.2,26675,https://cpu.userbenchmark.com/SpeedTest/1735/IntelR-CoreTM-i5-2320-CPU---300GHz
CPU,,Intel,Core i7-7700HQ,352,68.1,397153,https://cpu.userbenchmark.com/SpeedTest/211019/IntelR-CoreTM-i7-7700HQ-CPU---280GHz
CPU,FD9590FHHKWOF,AMD,FX-9590,353,68,21456,https://cpu.userbenchmark.com/AMD-FX-9590/Rating/1812
CPU,,Intel,Xeon X3460,354,68,719,https://cpu.userbenchmark.com/SpeedTest/3739/IntelR-XeonR-CPU-----------X3460----280GHz
CPU,,Intel,Core i5-3340,355,67.8,6400,https://cpu.userbenchmark.com/SpeedTest/2710/IntelR-CoreTM-i5-3340-CPU---310GHz
CPU,,Intel,Core i7 870,356,67.8,31579,https://cpu.userbenchmark.com/SpeedTest/961/IntelR-CoreTM-i7-CPU---------870----293GHz
CPU,,Intel,Xeon L5639,357,67.8,75,https://cpu.userbenchmark.com/SpeedTest/5958/IntelR-XeonR-CPU-----------L5639----213GHz
CPU,,Intel,Core i7-4720HQ,358,67.7,64754,https://cpu.userbenchmark.com/SpeedTest/20045/IntelR-CoreTM-i7-4720HQ-CPU---260GHz
CPU,,Intel,Core i7-4810MQ,359,67.7,22516,https://cpu.userbenchmark.com/SpeedTest/7168/IntelR-CoreTM-i7-4810MQ-CPU---280GHz
CPU,BX80662I56400,Intel,Core i5-6400,360,67.7,149226,https://cpu.userbenchmark.com/Intel-Core-i5-6400/Rating/3512
CPU,,Intel,Core i7-4960HQ,361,67.7,256,https://cpu.userbenchmark.com/SpeedTest/9629/IntelR-CoreTM-i7-4960HQ-CPU---260GHz
CPU,,Intel,Xeon W3565,362,67.7,5784,https://cpu.userbenchmark.com/SpeedTest/6324/IntelR-XeonR-CPU-----------W3565----320GHz
CPU,,Intel,Core i7-2600S,363,67.5,2393,https://cpu.userbenchmark.com/SpeedTest/6489/IntelR-CoreTM-i7-2600S-CPU---280GHz
CPU,YD2200C5FBBOX,AMD,Ryzen 3 2200G,364,67.5,147851,https://cpu.userbenchmark.com/SpeedTest/441832/AMD-Ryzen-3-2200G-with-Radeon-Vega-Graphics
CPU,,Intel,Xeon X5560,365,67.4,453,https://cpu.userbenchmark.com/SpeedTest/16614/IntelR-XeonR-CPU-----------X5560----280GHz
CPU,BX80647I74900MQ,Intel,Core i7-4900MQ,366,67.4,4689,https://cpu.userbenchmark.com/Intel-Core-i7-4900MQ/Rating/1994
CPU,,Intel,Core i5-3330,367,67.3,47564,https://cpu.userbenchmark.com/SpeedTest/10/IntelR-CoreTM-i5-3330-CPU---300GHz
CPU,BX80646I34370,Intel,Core i3-4370,368,67.2,1468,https://cpu.userbenchmark.com/Intel-Core-i3-4370/Rating/2817
CPU,YD130XBBAEBOX,AMD,Ryzen 3 1300X,369,67.2,32323,https://cpu.userbenchmark.com/AMD-Ryzen-3-1300X/Rating/3930
CPU,,Intel,Core i7-3840QM,370,67.2,3657,https://cpu.userbenchmark.com/SpeedTest/2451/IntelR-CoreTM-i7-3840QM-CPU---280GHz
CPU,,Intel,Core i5-1130G7,371,67.2,35,https://cpu.userbenchmark.com/SpeedTest/1418235/11th-Gen-IntelR-CoreTM-i5-1130G7---110GHz
CPU,BX80662I36300,Intel,Core i3-6300,372,67.1,3241,https://cpu.userbenchmark.com/Intel-Core-i3-6300/Rating/3536
CPU,,Intel,Core i5-10310U,373,67.1,1618,https://cpu.userbenchmark.com/SpeedTest/1150155/IntelR-CoreTM-i5-10310U-CPU---170GHz
CPU,BX80601950,Intel,Core i7-950,374,66.9,30757,https://cpu.userbenchmark.com/Intel-Core-i7-950/Rating/617
CPU,,Intel,Core i7-3820QM,375,66.9,2507,https://cpu.userbenchmark.com/SpeedTest/4339/IntelR-CoreTM-i7-3820QM-CPU---270GHz
CPU,,Intel,Core i7-6820HQ,376,66.8,21912,https://cpu.userbenchmark.com/SpeedTest/43500/IntelR-CoreTM-i7-6820HQ-CPU---270GHz
CPU,,Intel,Core i7-4700HQ,377,66.8,37782,https://cpu.userbenchmark.com/Intel-Core-i7-4700HQ/Rating/2728
CPU,,Intel,Core i5-7300HQ,378,66.7,133297,https://cpu.userbenchmark.com/SpeedTest/223877/IntelR-CoreTM-i5-7300HQ-CPU---250GHz
CPU,,Intel,Core i5-1035G1,379,66.6,25856,https://cpu.userbenchmark.com/SpeedTest/895407/IntelR-CoreTM-i5-1035G1-CPU---100GHz
CPU,BX80677G4620,Intel,Pentium G4620,380,66.6,2643,https://cpu.userbenchmark.com/Intel-Pentium-G4620/Rating/3895
CPU,,Intel,Core i7-1065G7,381,66.6,36284,https://cpu.userbenchmark.com/SpeedTest/888368/IntelR-CoreTM-i7-1065G7-CPU---130GHz
CPU,,Intel,Core i5-4570R,382,66.5,851,https://cpu.userbenchmark.com/SpeedTest/6445/IntelR-CoreTM-i5-4570R-CPU---270GHz
CPU,CW8064701470702,Intel,Core i7-4700MQ,383,66.5,54463,https://cpu.userbenchmark.com/Intel-Core-i7-4700MQ/Rating/2727
CPU,BX80677I37300T,Intel,Core i3-7300T,384,66.5,64,https://cpu.userbenchmark.com/SpeedTest/230231/IntelR-CoreTM-i3-7300T-CPU---350GHz
CPU,,Intel,Xeon W3550,385,66.4,5915,https://cpu.userbenchmark.com/SpeedTest/3628/IntelR-XeonR-CPU-----------W3550----307GHz
CPU,,Intel,Core i5-2310,386,66.4,14596,https://cpu.userbenchmark.com/SpeedTest/2055/IntelR-CoreTM-i5-2310-CPU---290GHz
CPU,,Intel,Core i7-4800MQ,387,66.4,17367,https://cpu.userbenchmark.com/SpeedTest/3437/IntelR-CoreTM-i7-4800MQ-CPU---270GHz
CPU,BX80677I57400T,Intel,Core i5-7400T,388,66.3,2951,https://cpu.userbenchmark.com/SpeedTest/244917/IntelR-CoreTM-i5-7400T-CPU---240GHz
CPU,,Intel,Core i5-2300,389,66.3,15617,https://cpu.userbenchmark.com/SpeedTest/291/IntelR-CoreTM-i5-2300-CPU---280GHz
CPU,YD2400C5FBBOX,AMD,Ryzen 5 2400G,390,66.2,105622,https://cpu.userbenchmark.com/SpeedTest/433194/AMD-Ryzen-5-2400G-with-Radeon-Vega-Graphics
CPU,FD9370FHHKWOF,AMD,FX-9370,391,66.2,6950,https://cpu.userbenchmark.com/AMD-FX-9370/Rating/2005
CPU,,Intel,Core i7-4722HQ,392,66.1,189,https://cpu.userbenchmark.com/SpeedTest/32895/IntelR-CoreTM-i7-4722HQ-CPU---240GHz
CPU,,Intel,Core i7-4710MQ,393,66.1,21458,https://cpu.userbenchmark.com/SpeedTest/9397/IntelR-CoreTM-i7-4710MQ-CPU---250GHz
CPU,,Intel,Core i7 940,394,66,2026,https://cpu.userbenchmark.com/SpeedTest/606/IntelR-CoreTM-i7-CPU---------940----293GHz
CPU,,Intel,Xeon X3440,395,65.9,5551,https://cpu.userbenchmark.com/SpeedTest/6655/IntelR-XeonR-CPU-----------X3440----253GHz
CPU,,Intel,Xeon X3450,396,65.9,2797,https://cpu.userbenchmark.com/SpeedTest/10439/IntelR-XeonR-CPU-----------X3450----267GHz
CPU,,Intel,Core i5 760,397,65.9,30131,https://cpu.userbenchmark.com/SpeedTest/717/IntelR-CoreTM-i5-CPU---------760----280GHz
CPU,,Intel,Core i7 860,398,65.9,40527,https://cpu.userbenchmark.com/SpeedTest/841/IntelR-CoreTM-i7-CPU---------860----280GHz
CPU,BX80646I34350,Intel,Core i3-4350,399,65.8,429,https://cpu.userbenchmark.com/Intel-Core-i3-4350/Rating/2433
CPU,,Intel,Core i7-3740QM,400,65.8,11640,https://cpu.userbenchmark.com/SpeedTest/2919/IntelR-CoreTM-i7-3740QM-CPU---270GHz
CPU,FD8350FRHKBOX,AMD,FX-8350,401,65.8,300263,https://cpu.userbenchmark.com/AMD-FX-8350/Rating/1489
CPU,FD8370FRHKBOX,AMD,FX-8370,402,65.8,26837,https://cpu.userbenchmark.com/AMD-FX-8370/Rating/2983
CPU,BX80646I34360,Intel,Core i3-4360,403,65.8,1507,https://cpu.userbenchmark.com/Intel-Core-i3-4360/Rating/2819
CPU,,Intel,Core i7-6700HQ,404,65.8,262538,https://cpu.userbenchmark.com/SpeedTest/34954/IntelR-CoreTM-i7-6700HQ-CPU---260GHz
CPU,,Intel,Core i7-3720QM,405,65.7,8839,https://cpu.userbenchmark.com/SpeedTest/1619/IntelR-CoreTM-i7-3720QM-CPU---260GHz
CPU,,Intel,Core i7-4710HQ,406,65.5,58230,https://cpu.userbenchmark.com/SpeedTest/11499/IntelR-CoreTM-i7-4710HQ-CPU---250GHz
CPU,,Intel,Xeon E5-2670 v2,407,65.5,267,https://cpu.userbenchmark.com/SpeedTest/18414/IntelR-XeonR-CPU-E5-2670-v2---250GHz
CPU,,Intel,Core i5-2500S,408,65.5,2408,https://cpu.userbenchmark.com/SpeedTest/1699/IntelR-CoreTM-i5-2500S-CPU---270GHz
CPU,,Intel,Core i7 930,409,65.5,19877,https://cpu.userbenchmark.com/SpeedTest/79/IntelR-CoreTM-i7-CPU---------930----280GHz
CPU,BX80684G5400,Intel,Pentium Gold G5400,410,65.4,11674,https://cpu.userbenchmark.com/SpeedTest/484278/IntelR-PentiumR-Gold-G5400-CPU---370GHz
CPU,BX80677I37100,Intel,Core i3-7100,411,65.3,67892,https://cpu.userbenchmark.com/Intel-Core-i3-7100/Rating/3891
CPU,,Intel,Core i7-4850HQ,412,65.3,725,https://cpu.userbenchmark.com/SpeedTest/7877/IntelR-CoreTM-i7-4850HQ-CPU---230GHz
CPU,FH8068403419422,Intel,Core i3-8109U,413,65.2,1341,https://cpu.userbenchmark.com/SpeedTest/609620/IntelR-CoreTM-i3-8109U-CPU---300GHz
CPU,,Intel,Core i7-10510U,414,65.1,30850,https://cpu.userbenchmark.com/SpeedTest/891469/IntelR-CoreTM-i7-10510U-CPU---180GHz
CPU,,Intel,Core i5-3330S,415,65,3502,https://cpu.userbenchmark.com/SpeedTest/4366/IntelR-CoreTM-i5-3330S-CPU---270GHz
CPU,BX80605I5750,Intel,Core i5-750,416,65,43591,https://cpu.userbenchmark.com/Intel-Core-i5-750/Rating/2773
CPU,,Intel,Core i7-2960XM,417,64.9,740,https://cpu.userbenchmark.com/SpeedTest/2390/IntelR-CoreTM-i7-2960XM-CPU---270GHz
CPU,AW8063801013511,Intel,Core i7-3610QM,418,64.9,31362,https://cpu.userbenchmark.com/Intel-Core-i7-3610QM/Rating/2730
CPU,AW8063801106200,Intel,Core i7-3630QM,419,64.9,53516,https://cpu.userbenchmark.com/Intel-Core-i7-3630QM/Rating/626
CPU,,Intel,Xeon W3530,420,64.8,4495,https://cpu.userbenchmark.com/SpeedTest/3000/IntelR-XeonR-CPU-----------W3530----280GHz
CPU,,AMD,Ryzen 5 2600H,421,64.7,160,https://cpu.userbenchmark.com/SpeedTest/617618/AMD-Ryzen-5-2600H-with-Radeon-Vega-Graphics
CPU,BX80646I34340,Intel,Core i3-4340,422,64.6,761,https://cpu.userbenchmark.com/Intel-Core-i3-4340/Rating/2877
CPU,BX80662I36300T,Intel,Core i3-6300T,423,64.5,118,https://cpu.userbenchmark.com/SpeedTest/75733/IntelR-CoreTM-i3-6300T-CPU---330GHz
CPU,,Intel,Core i5-2405S,424,64.4,159,https://cpu.userbenchmark.com/SpeedTest/10048/IntelR-CoreTM-i5-2405S-CPU---250GHz
CPU,,Intel,Core i5-10210U,425,64.3,28772,https://cpu.userbenchmark.com/SpeedTest/819403/IntelR-CoreTM-i5-10210U-CPU---160GHz
CPU,,Intel,Core i3-1115G4,426,64.2,664,https://cpu.userbenchmark.com/SpeedTest/1333512/11th-Gen-IntelR-CoreTM-i3-1115G4---300GHz
CPU,BX80677G4600,Intel,Pentium G4600,427,64.2,13369,https://cpu.userbenchmark.com/Intel-Pentium-G4600/Rating/3894
CPU,,AMD,Ryzen 9 4900U,428,64.1,1,https://cpu.userbenchmark.com/SpeedTest/1097507/AMD-Ryzen-9-4900U-with-Radeon-Graphics
CPU,,Intel,Core i7-4770HQ,429,64.1,1354,https://cpu.userbenchmark.com/SpeedTest/18784/IntelR-CoreTM-i7-4770HQ-CPU---220GHz
CPU,,AMD,Ryzen 7 2800H,430,63.7,50,https://cpu.userbenchmark.com/SpeedTest/667422/AMD-Ryzen-7-2800H-with-Radeon-Vega-Graphics
CPU,,Intel,Core i7-4750HQ,431,63.7,4421,https://cpu.userbenchmark.com/SpeedTest/3709/IntelR-CoreTM-i7-4750HQ-CPU---200GHz
CPU,,Intel,Core i5-6300HQ,432,63.6,46779,https://cpu.userbenchmark.com/SpeedTest/38166/IntelR-CoreTM-i5-6300HQ-CPU---230GHz
CPU,CM8068403360212,Intel,Pentium G5400T,433,63.6,126,https://cpu.userbenchmark.com/SpeedTest/528812/IntelR-PentiumR-Gold-G5400T-CPU---310GHz
CPU,BX80662I36100,Intel,Core i3-6100,434,63.6,91919,https://cpu.userbenchmark.com/Intel-Core-i3-6100/Rating/3511
CPU,,Intel,Core i7-7567U,435,63.6,1681,https://cpu.userbenchmark.com/SpeedTest/219709/IntelR-CoreTM-i7-7567U-CPU---350GHz
CPU,BX80601920,Intel,Core i7-920,436,63.6,51735,https://cpu.userbenchmark.com/Intel-Core-i7-920/Rating/1981
CPU,YD1400BBAEBOX,AMD,Ryzen 5 1400,437,63.4,57158,https://cpu.userbenchmark.com/AMD-Ryzen-5-1400/Rating/3922
CPU,,Intel,Core i7-8665U,438,63.4,6329,https://cpu.userbenchmark.com/SpeedTest/740553/IntelR-CoreTM-i7-8665U-CPU---190GHz
CPU,,AMD,FX-6350 Six-Core,439,63.3,24485,https://cpu.userbenchmark.com/SpeedTest/713/AMD-FXtm-6350-Six-Core-Processor
CPU,,Intel,Core i5-8350U,440,63.3,13286,https://cpu.userbenchmark.com/SpeedTest/388461/IntelR-CoreTM-i5-8350U-CPU---170GHz
CPU,,Intel,Core i5-2400S,441,63.3,7390,https://cpu.userbenchmark.com/SpeedTest/304/IntelR-CoreTM-i5-2400S-CPU---250GHz
CPU,,Intel,Core i7-4702MQ,442,63.2,18475,https://cpu.userbenchmark.com/SpeedTest/2674/IntelR-CoreTM-i7-4702MQ-CPU---220GHz
CPU,BX80646I34330,Intel,Core i3-4330,443,63.2,5285,https://cpu.userbenchmark.com/Intel-Core-i3-4330/Rating/2876
CPU,BX80646I34170,Intel,Core i3-4170,444,63.1,35277,https://cpu.userbenchmark.com/SpeedTest/28214/IntelR-CoreTM-i3-4170-CPU---370GHz
CPU,,AMD,Phenom II X4 980,445,63.1,1026,https://cpu.userbenchmark.com/SpeedTest/5445/AMD-Phenomtm-II-X4-980-Processor
CPU,,Intel,Core i7-3632QM,446,63,21646,https://cpu.userbenchmark.com/SpeedTest/36/IntelR-CoreTM-i7-3632QM-CPU---220GHz
CPU,,Intel,Xeon W3520,447,63,5632,https://cpu.userbenchmark.com/SpeedTest/3585/IntelR-XeonR-CPU-----------W3520----267GHz
CPU,FD8320FRHKBOX,AMD,FX-8320,448,63,105980,https://cpu.userbenchmark.com/AMD-FX-8320/Rating/1983
CPU,,Intel,Core i5-8365U,449,62.9,4664,https://cpu.userbenchmark.com/SpeedTest/774761/IntelR-CoreTM-i5-8365U-CPU---160GHz
CPU,,Intel,Core i7-3615QM,450,62.9,2289,https://cpu.userbenchmark.com/SpeedTest/806/IntelR-CoreTM-i7-3615QM-CPU---230GHz
CPU,HDE00ZFBGRBOX,AMD,Phenom II X6 1100T,451,62.9,10729,https://cpu.userbenchmark.com/AMD-Phenom-II-X6-1100T/Rating/2004
CPU,,Intel,Xeon E5540,452,62.8,405,https://cpu.userbenchmark.com/SpeedTest/13822/IntelR-XeonR-CPU-----------E5540----253GHz
CPU,,Intel,Core i7-2920XM,453,62.8,798,https://cpu.userbenchmark.com/SpeedTest/459/IntelR-CoreTM-i7-2920XM-CPU---250GHz
CPU,FJ8068404064405,Intel,Core i7-8565U,454,62.7,62702,https://cpu.userbenchmark.com/SpeedTest/591977/IntelR-CoreTM-i7-8565U-CPU---180GHz
CPU,,Intel,Core i5-7260U,455,62.6,2132,https://cpu.userbenchmark.com/SpeedTest/269906/IntelR-CoreTM-i5-7260U-CPU---220GHz
CPU,,Intel,Core i7-4702HQ,456,62.6,2933,https://cpu.userbenchmark.com/SpeedTest/297/IntelR-CoreTM-i7-4702HQ-CPU---220GHz
CPU,,Intel,Core i3-6098P,457,62.6,4874,https://cpu.userbenchmark.com/SpeedTest/80177/IntelR-CoreTM-i3-6098P-CPU---360GHz
CPU,YD1200BBAEBOX,AMD,Ryzen 3 1200,458,62.5,68140,https://cpu.userbenchmark.com/AMD-Ryzen-3-1200/Rating/3931
CPU,,Intel,Xeon X3430,459,62.4,3198,https://cpu.userbenchmark.com/SpeedTest/5225/IntelR-XeonR-CPU-----------X3430----240GHz
CPU,,AMD,FX-8310,460,62.4,1513,https://cpu.userbenchmark.com/SpeedTest/18534/AMD-FXtm-8310-Eight-Core-Processor
CPU,FJ8068404064604,Intel,Core i5-8265U,461,62.4,64689,https://cpu.userbenchmark.com/SpeedTest/566107/IntelR-CoreTM-i5-8265U-CPU---160GHz
CPU,,AMD,Phenom II X4 B65,462,62.4,190,https://cpu.userbenchmark.com/SpeedTest/6054/AMD-Phenomtm-II-X4-B65-Processor
CPU,FD837EWMHKBOX,AMD,FX-8370E,463,62.3,4691,https://cpu.userbenchmark.com/AMD-FX-8370E/Rating/2984
CPU,,Intel,Core i5-8250U,464,62.3,195964,https://cpu.userbenchmark.com/SpeedTest/338266/IntelR-CoreTM-i5-8250U-CPU---160GHz
CPU,,Intel,Core i7-3635QM,465,62.2,2459,https://cpu.userbenchmark.com/SpeedTest/2465/IntelR-CoreTM-i7-3635QM-CPU---240GHz
CPU,FD8150FRGUBOX,AMD,FX-8150,466,62.2,19074,https://cpu.userbenchmark.com/AMD-FX-8150/Rating/2006
CPU,BX80646I34160,Intel,Core i3-4160,467,62.2,30347,https://cpu.userbenchmark.com/Intel-Core-i3-4160/Rating/2816
CPU,,Intel,Core i7-2860QM,468,62.1,3356,https://cpu.userbenchmark.com/SpeedTest/103/IntelR-CoreTM-i7-2860QM-CPU---250GHz
CPU,BX80677I37100T,Intel,Core i3-7100T,469,62,2066,https://cpu.userbenchmark.com/SpeedTest/230301/IntelR-CoreTM-i3-7100T-CPU---340GHz
CPU,,Intel,Core i7-8550U,470,61.9,146761,https://cpu.userbenchmark.com/SpeedTest/320742/IntelR-CoreTM-i7-8550U-CPU---180GHz
CPU,,Intel,Core i7-3612QM,471,61.9,9991,https://cpu.userbenchmark.com/SpeedTest/329/IntelR-CoreTM-i7-3612QM-CPU---210GHz
CPU,,AMD,FX-8300,472,61.9,41404,https://cpu.userbenchmark.com/SpeedTest/7163/AMD-FXtm-8300-Eight-Core-Processor
CPU,BX80677G4560,Intel,Pentium G4560,473,61.8,64521,https://cpu.userbenchmark.com/Intel-Pentium-G4560/Rating/3892
CPU,,AMD,Phenom II X4 975,474,61.8,1057,https://cpu.userbenchmark.com/SpeedTest/3020/AMD-Phenomtm-II-X4-975-Processor
CPU,FD832EWMHKBOX,AMD,FX-8320E,475,61.8,24896,https://cpu.userbenchmark.com/AMD-FX-8320E/Rating/2985
CPU,,AMD,Phenom II X6 1090T,476,61.7,24774,https://cpu.userbenchmark.com/SpeedTest/417/AMD-Phenomtm-II-X6-1090T-Processor
CPU,,Intel,Core i5-1035G4,477,61.7,8069,https://cpu.userbenchmark.com/SpeedTest/921077/IntelR-CoreTM-i5-1035G4-CPU---110GHz
CPU,,Intel,Core i7-2760QM,478,61.6,8443,https://cpu.userbenchmark.com/SpeedTest/949/IntelR-CoreTM-i7-2760QM-CPU---240GHz
CPU,BX80646I34150,Intel,Core i3-4150,479,61.6,31186,https://cpu.userbenchmark.com/Intel-Core-i3-4150/Rating/2309
CPU,,Intel,Core i7-8650U,480,61.5,31487,https://cpu.userbenchmark.com/SpeedTest/353957/IntelR-CoreTM-i7-8650U-CPU---190GHz
CPU,,Intel,Core i7-4712HQ,481,61.4,4385,https://cpu.userbenchmark.com/SpeedTest/10973/IntelR-CoreTM-i7-4712HQ-CPU---230GHz
CPU,,Intel,Xeon E5-2620 v2,482,61.4,1670,https://cpu.userbenchmark.com/SpeedTest/4718/IntelR-XeonR-CPU-E5-2620-v2---210GHz
CPU,,AMD,Athlon II X4 555,483,61.3,113,https://cpu.userbenchmark.com/SpeedTest/12528/AMD-Athlontm-II-X4-555-Processor
CPU,BX80646I34130,Intel,Core i3-4130,484,61.3,38581,https://cpu.userbenchmark.com/Intel-Core-i3-4130/Rating/1621
CPU,CM8068403377713,Intel,Pentium G5500T,485,61.2,45,https://cpu.userbenchmark.com/SpeedTest/519437/IntelR-PentiumR-Gold-G5500T-CPU---320GHz
CPU,,Intel,Core i5-1035G7,486,61.1,2870,https://cpu.userbenchmark.com/SpeedTest/920409/IntelR-CoreTM-i5-1035G7-CPU---120GHz
CPU,,Intel,Core2 Extreme X9770,487,61,406,https://cpu.userbenchmark.com/SpeedTest/10543/IntelR-CoreTM2-Extreme-CPU-X9770----320GHz
CPU,,AMD,Phenom II X4 970,488,60.9,2091,https://cpu.userbenchmark.com/SpeedTest/2231/AMD-Phenomtm-II-X4-970-Processor
CPU,,Intel,Xeon E5-1603 0,489,60.8,2431,https://cpu.userbenchmark.com/SpeedTest/9880/IntelR-XeonR-CPU-E5-1603-0---280GHz
CPU,,Intel,Xeon E5530,490,60.7,539,https://cpu.userbenchmark.com/SpeedTest/4018/IntelR-XeonR-CPU-----------E5530----240GHz
CPU,,Intel,Core i3-2125,491,60.7,549,https://cpu.userbenchmark.com/SpeedTest/3545/IntelR-CoreTM-i3-2125-CPU---330GHz
CPU,,AMD,Phenom II X6 1075T,492,60.7,3997,https://cpu.userbenchmark.com/SpeedTest/913/AMD-Phenomtm-II-X6-1075T-Processor
CPU,,AMD,FX-6200 Six-Core,493,60.7,4515,https://cpu.userbenchmark.com/SpeedTest/2658/AMD-FXtm-6200-Six-Core-Processor
CPU,,Intel,Core i3-3250,494,60.5,3178,https://cpu.userbenchmark.com/SpeedTest/4950/IntelR-CoreTM-i3-3250-CPU---350GHz
CPU,FD6300WMHKBOX,AMD,FX-6300,495,60.4,239196,https://cpu.userbenchmark.com/AMD-FX-6300/Rating/1555
CPU,,Intel,Core i7-2820QM,496,60.3,4547,https://cpu.userbenchmark.com/SpeedTest/3145/IntelR-CoreTM-i7-2820QM-CPU---230GHz
CPU,BX80637I33225,Intel,Core i3-3225,497,60.3,2686,https://cpu.userbenchmark.com/Intel-Core-i3-3225/Rating/1488
CPU,,Intel,Core i7-5557U,498,60.3,1356,https://cpu.userbenchmark.com/SpeedTest/27386/IntelR-CoreTM-i7-5557U-CPU---310GHz
CPU,,Intel,Core i5-4570T,499,60.2,5207,https://cpu.userbenchmark.com/SpeedTest/6853/IntelR-CoreTM-i5-4570T-CPU---290GHz
CPU,CM8067703016117,Intel,Pentium G4560T,500,60.2,344,https://cpu.userbenchmark.com/SpeedTest/467086/IntelR-PentiumR-CPU-G4560T---290GHz
CPU,,Intel,Xeon E5620,501,60.1,2549,https://cpu.userbenchmark.com/SpeedTest/6971/IntelR-XeonR-CPU-----------E5620----240GHz
CPU,,Intel,Core i7 X 940,502,60,493,https://cpu.userbenchmark.com/SpeedTest/2801/IntelR-CoreTM-i7-CPU-------X-940----213GHz
CPU,FD4350FRHKBOX,AMD,FX-4350,503,60,10036,https://cpu.userbenchmark.com/AMD-FX-4350/Rating/2880
CPU,,Intel,Core i3-7167U,504,59.9,33,https://cpu.userbenchmark.com/SpeedTest/357115/IntelR-CoreTM-i3-7167U-CPU---280GHz
CPU,,Intel,Core i7-4610M,505,59.9,3691,https://cpu.userbenchmark.com/SpeedTest/11649/IntelR-CoreTM-i7-4610M-CPU---300GHz
CPU,BX80662G4520,Intel,Pentium G4520,506,59.8,321,https://cpu.userbenchmark.com/Intel-Pentium-G4520/Rating/3537
CPU,BX80662I36100T,Intel,Core i3-6100T,507,59.8,4337,https://cpu.userbenchmark.com/SpeedTest/40317/IntelR-CoreTM-i3-6100T-CPU---320GHz
CPU,,AMD,Phenom II X4 B60,508,59.8,1282,https://cpu.userbenchmark.com/SpeedTest/8154/AMD-Phenomtm-II-X4-B60-Processor
CPU,,AMD,Ryzen 7 3750H,509,59.6,25637,https://cpu.userbenchmark.com/SpeedTest/786211/AMD-Ryzen-7-3750H-with-Radeon-Vega-Mobile-Gfx
CPU,,Intel,Core i7-2670QM,510,59.5,42164,https://cpu.userbenchmark.com/Intel-Core-i7-2670QM/Rating/1982
CPU,,Intel,Core i7-2720QM,511,59.5,7282,https://cpu.userbenchmark.com/SpeedTest/532/IntelR-CoreTM-i7-2720QM-CPU---220GHz
CPU,YD240GC6FBBOX,AMD,Athlon 240GE,512,59.4,390,https://cpu.userbenchmark.com/SpeedTest/705151/AMD-Athlon-240GE-with-Radeon-Vega-Graphics
CPU,,Intel,Xeon E5-2630 0,513,59.4,1517,https://cpu.userbenchmark.com/SpeedTest/6512/IntelR-XeonR-CPU-E5-2630-0---230GHz
CPU,,Intel,Xeon E5-2620 0,514,59.3,2614,https://cpu.userbenchmark.com/SpeedTest/5895/IntelR-XeonR-CPU-E5-2620-0---200GHz
CPU,,Intel,Pentium G3470,515,59.3,122,https://cpu.userbenchmark.com/SpeedTest/28614/IntelR-PentiumR-CPU-G3470---360GHz
CPU,HDZ965FBGMBOX,AMD,Phenom II X4 965,516,59.3,45507,https://cpu.userbenchmark.com/AMD-Phenom-II-X4-965/Rating/606
CPU,,AMD,FX-8120,517,59.2,21869,https://cpu.userbenchmark.com/SpeedTest/173/AMD-FXtm-8120-Eight-Core-Processor
CPU,,Intel,Xeon E5520,518,59.1,1236,https://cpu.userbenchmark.com/SpeedTest/5884/IntelR-XeonR-CPU-----------E5520----227GHz
CPU,,Intel,Core i7-7500U,519,59,117576,https://cpu.userbenchmark.com/SpeedTest/171274/IntelR-CoreTM-i7-7500U-CPU---270GHz
CPU,,Intel,Core i3-2105,520,58.9,928,https://cpu.userbenchmark.com/SpeedTest/2747/IntelR-CoreTM-i3-2105-CPU---310GHz
CPU,,Intel,Core i3-3210,521,58.9,5398,https://cpu.userbenchmark.com/SpeedTest/3090/IntelR-CoreTM-i3-3210-CPU---320GHz
CPU,,Intel,Xeon L5520,522,58.8,150,https://cpu.userbenchmark.com/SpeedTest/6285/IntelR-XeonR-CPU-----------L5520----227GHz
CPU,,Intel,Core i3-3240,523,58.7,25245,https://cpu.userbenchmark.com/SpeedTest/2133/IntelR-CoreTM-i3-3240-CPU---340GHz
CPU,HDT55TFBGRBOX,AMD,Phenom II X6 1055T,524,58.7,21420,https://cpu.userbenchmark.com/AMD-Phenom-II-X6-1055T/Rating/2003
CPU,,Intel,Core i3-10110U,525,58.7,3779,https://cpu.userbenchmark.com/SpeedTest/915083/IntelR-CoreTM-i3-10110U-CPU---210GHz
CPU,,Intel,Core i3-1005G1,526,58.6,11475,https://cpu.userbenchmark.com/SpeedTest/906918/IntelR-CoreTM-i3-1005G1-CPU---120GHz
CPU,,AMD,Ryzen 5 3550H,527,58.6,40709,https://cpu.userbenchmark.com/SpeedTest/718601/AMD-Ryzen-5-3550H-with-Radeon-Vega-Mobile-Gfx
CPU,YD3000C6FHBOX,AMD,Athlon 3000G,528,58.6,5799,https://cpu.userbenchmark.com/SpeedTest/968952/AMD-Athlon-3000G-with-Radeon-Vega-Graphics
