Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL,id
CPU,BX80662G3900,Intel,Celeron G3900,825,49.5,6695,https://cpu.userbenchmark.com/SpeedTest/86156/IntelR-CeleronR-CPU-G3900---280GHz,826
CPU,,AMD,Phenom II X4 850,826,49.4,1360,https://cpu.userbenchmark.com/SpeedTest/3577/AMD-Phenomtm-II-X4-850-Processor,827
CPU,,AMD,Ryzen 7 3700U,827,49.4,23686,https://cpu.userbenchmark.com/SpeedTest/765724/AMD-Ryzen-7-3700U-with-Radeon-Vega-Mobile-Gfx,828
CPU,,Intel,Core i7-3689Y,828,49.4,45,https://cpu.userbenchmark.com/SpeedTest/4592/IntelR-CoreTM-i7-3689Y-CPU---150GHz,829
CPU,,Intel,Core i5-5250U,829,49.4,4386,https://cpu.userbenchmark.com/SpeedTest/24945/IntelR-CoreTM-i5-5250U-CPU---160GHz,830
CPU,,Intel,Core i5-4310U,830,49.4,14648,https://cpu.userbenchmark.com/SpeedTest/12941/IntelR-CoreTM-i5-4310U-CPU---200GHz,831
CPU,BX80646G1820,Intel,Celeron G1820,831,49.2,4011,https://cpu.userbenchmark.com/Intel-Celeron-G1820/Rating/1992,832
CPU,,Intel,Core2 Quad Q9450,832,49.2,5335,https://cpu.userbenchmark.com/SpeedTest/765/IntelR-CoreTM2-Quad--CPU---Q9450----266GHz,833
CPU,,Intel,Core i7-4600U,833,49.1,26548,https://cpu.userbenchmark.com/SpeedTest/2752/IntelR-CoreTM-i7-4600U-CPU---210GHz,834
CPU,,AMD,A8-5600K APU,834,49.1,14744,https://cpu.userbenchmark.com/SpeedTest/1766/AMD-A8-5600K-APU-with-Radeontm-HD-Graphics,835
CPU,,Intel,Pentium 3550M,835,49.1,685,https://cpu.userbenchmark.com/SpeedTest/9225/IntelR-PentiumR-CPU-3550M---230GHz,836
CPU,,AMD,Phenom II X4 940,836,49,3675,https://cpu.userbenchmark.com/SpeedTest/2203/AMD-Phenomtm-II-X4-940-Processor,837
CPU,,Intel,Core i5-3437U,837,49,3817,https://cpu.userbenchmark.com/SpeedTest/4219/IntelR-CoreTM-i5-3437U-CPU---190GHz,838
CPU,,Intel,Xeon E5440,838,49,3689,https://cpu.userbenchmark.com/SpeedTest/18165/IntelR-XeonR-CPU-----------E5440----283GHz,839
CPU,,Intel,Core2 Quad Q9550,839,48.9,34093,https://cpu.userbenchmark.com/SpeedTest/334/IntelR-CoreTM2-Quad-CPU----Q9550----283GHz,840
CPU,,Intel,Pentium G2020,840,48.9,15664,https://cpu.userbenchmark.com/SpeedTest/3604/IntelR-PentiumR-CPU-G2020---290GHz,841
CPU,,AMD,Ryzen 5 2500U,841,48.9,61910,https://cpu.userbenchmark.com/SpeedTest/378273/AMD-Ryzen-5-2500U-with-Radeon-Vega-Mobile-Gfx,842
CPU,,Intel,Core i3-2370M,842,48.9,10169,https://cpu.userbenchmark.com/SpeedTest/1959/IntelR-CoreTM-i3-2370M-CPU---240GHz,843
CPU,,Intel,Core i5-2450M,843,48.9,51836,https://cpu.userbenchmark.com/Intel-Core-i5-2450M/Rating/2815,844
CPU,,Intel,Pentium G2030,844,48.9,18277,https://cpu.userbenchmark.com/SpeedTest/3273/IntelR-PentiumR-CPU-G2030---300GHz,845
CPU,,Intel,Xeon W3503,845,48.8,1688,https://cpu.userbenchmark.com/SpeedTest/3723/IntelR-XeonR-CPU-----------W3503----240GHz,846
CPU,,AMD,Athlon II X4 740K,846,48.8,4318,https://cpu.userbenchmark.com/SpeedTest/4559/AMD-Athlontm-X4-740-Quad-Core-Processor,847
CPU,,Intel,Core i3-2348M,847,48.8,5289,https://cpu.userbenchmark.com/SpeedTest/2278/IntelR-CoreTM-i3-2348M-CPU---230GHz,848
CPU,,Intel,Core i5 660,848,48.7,5902,https://cpu.userbenchmark.com/SpeedTest/2846/IntelR-CoreTM-i5-CPU---------660----333GHz,849
CPU,,Intel,Core i5-3427U,849,48.7,4182,https://cpu.userbenchmark.com/SpeedTest/909/IntelR-CoreTM-i5-3427U-CPU---180GHz,850
CPU,AW8063801208001,Intel,Core i5-3230M,850,48.7,61311,https://cpu.userbenchmark.com/Intel-Core-i5-3230M/Rating/2772,851
CPU,FJ8067702739932,Intel,Pentium 4415U,851,48.7,6525,https://cpu.userbenchmark.com/SpeedTest/267685/IntelR-PentiumR-CPU-4415U---230GHz,852
CPU,,Intel,Celeron G1610,852,48.6,5236,https://cpu.userbenchmark.com/SpeedTest/3109/IntelR-CeleronR-CPU-G1610---260GHz,853
CPU,,Intel,Core i5-8200Y,853,48.6,154,https://cpu.userbenchmark.com/SpeedTest/623840/IntelR-CoreTM-i5-8200Y-CPU---130GHz,854
CPU,BX80646G1840,Intel,Celeron G1840,854,48.6,7524,https://cpu.userbenchmark.com/Intel-Celeron-G1840/Rating/2849,855
CPU,,Intel,Core i5-8210Y,855,48.5,352,https://cpu.userbenchmark.com/SpeedTest/651922/IntelR-CoreTM-i5-8210Y-CPU---160GHz,856
CPU,,Intel,Pentium 4417U,856,48.5,2782,https://cpu.userbenchmark.com/SpeedTest/747524/IntelR-PentiumR-CPU-4417U---230GHz,857
CPU,,Intel,Pentium G640,857,48.3,3040,https://cpu.userbenchmark.com/SpeedTest/618/IntelR-PentiumR-CPU-G640---280GHz,858
CPU,AD5700OKHJBOX,AMD,A10-5700 APU (2012 D.Tr),858,48.3,6606,https://cpu.userbenchmark.com/AMD-A10-5700-APU-2012-DTr/Rating/2939,859
CPU,BX80646G3220,Intel,Pentium G3220,859,48.3,19337,https://cpu.userbenchmark.com/Intel-Pentium-G3220/Rating/1967,860
CPU,BX80677G3930,Intel,Celeron G3930,860,48.2,9606,https://cpu.userbenchmark.com/SpeedTest/235058/IntelR-CeleronR-CPU-G3930---290GHz,861
CPU,,Intel,Core i3-3110M,861,48.2,34445,https://cpu.userbenchmark.com/SpeedTest/844/IntelR-CoreTM-i3-3110M-CPU---240GHz,862
CPU,,AMD,Ryzen 5 3500U,862,48.1,78189,https://cpu.userbenchmark.com/SpeedTest/760067/AMD-Ryzen-5-3500U-with-Radeon-Vega-Mobile-Gfx,863
CPU,,AMD,Phenom II X3 720,863,48.1,2612,https://cpu.userbenchmark.com/SpeedTest/326/AMD-Phenomtm-II-X3-720-Processor,864
CPU,,Intel,Core i7-7500U,864,48.1,139101,https://cpu.userbenchmark.com/SpeedTest/171274/IntelR-CoreTM-i7-7500U-CPU---270GHz,865
CPU,,Intel,Xeon E5430,865,48,1961,https://cpu.userbenchmark.com/SpeedTest/16038/IntelR-XeonR-CPU-----------E5430----266GHz,866
CPU,FJ8066201930905,Intel,Pentium 4405U,866,48,3663,https://cpu.userbenchmark.com/SpeedTest/54474/IntelR-PentiumR-CPU-4405U---210GHz,867
CPU,,Intel,Core i5-3320M,867,48,30496,https://cpu.userbenchmark.com/SpeedTest/402/IntelR-CoreTM-i5-3320M-CPU---260GHz,868
CPU,,AMD,Phenom II X2 565,868,48,383,https://cpu.userbenchmark.com/SpeedTest/2173/AMD-Phenomtm-II-X2-565-Processor,869
CPU,,AMD,Athlon II X4 641,869,47.9,1109,https://cpu.userbenchmark.com/SpeedTest/1698/AMD-Athlontm-II-X4-641-Quad-Core-Processor,870
CPU,AD5500OKHJBOX,AMD,A8-5500 APU,870,47.9,10478,https://cpu.userbenchmark.com/SpeedTest/3432/AMD-A8-5500-APU-with-Radeontm-HD-Graphics,871
CPU,,Intel,Core i5-2410M,871,47.9,46742,https://cpu.userbenchmark.com/Intel-Core-i5-2410M/Rating/2769,872
CPU,,Intel,Core2 Quad Q9500,872,47.9,5111,https://cpu.userbenchmark.com/SpeedTest/1778/IntelR-CoreTM2-Quad-CPU----Q9500----283GHz,873
CPU,AW8063801032301,Intel,Core i5-3210M,873,47.8,79744,https://cpu.userbenchmark.com/Intel-Core-i5-3210M/Rating/2719,874
CPU,,Intel,Core i3-5015U,874,47.8,3979,https://cpu.userbenchmark.com/SpeedTest/32615/IntelR-CoreTM-i3-5015U-CPU---210GHz,875
CPU,,Intel,Core i3-5010U,875,47.7,11105,https://cpu.userbenchmark.com/SpeedTest/23565/IntelR-CoreTM-i3-5010U-CPU---210GHz,876
CPU,,Intel,Xeon E5462,876,47.6,662,https://cpu.userbenchmark.com/SpeedTest/16556/IntelR-XeonR-CPU-----------E5462----280GHz,877
CPU,,Intel,Celeron G550,877,47.6,1902,https://cpu.userbenchmark.com/SpeedTest/5014/IntelR-CeleronR-CPU-G550---260GHz,878
CPU,,Intel,Core i5-2520M,878,47.6,45308,https://cpu.userbenchmark.com/SpeedTest/29/IntelR-CoreTM-i5-2520M-CPU---250GHz,879
CPU,FJ8067703282227,Intel,Core i3-8130U,879,47.6,25471,https://cpu.userbenchmark.com/SpeedTest/468020/IntelR-CoreTM-i3-8130U-CPU---220GHz,880
CPU,,Intel,Core i3-2328M,880,47.5,7778,https://cpu.userbenchmark.com/SpeedTest/2488/IntelR-CoreTM-i3-2328M-CPU---220GHz,881
CPU,BX80662G4400,Intel,Pentium G4400,881,47.5,36432,https://cpu.userbenchmark.com/Intel-Pentium-G4400/Rating/3539,882
CPU,,Intel,Core m3-8100Y,882,47.4,1387,https://cpu.userbenchmark.com/SpeedTest/648336/IntelR-CoreTM-m3-8100Y-CPU---110GHz,883
CPU,,AMD,A8-7670K APU (2014 D.Ka),883,47.4,1733,https://cpu.userbenchmark.com/SpeedTest/37178/AMD-A8-7670K-Radeon-R7-10-Compute-Cores-4C-6G,884
CPU,,AMD,Phenom II X4 840,884,47.3,5147,https://cpu.userbenchmark.com/SpeedTest/3302/AMD-Phenomtm-II-X4-840-Processor,885
CPU,,Intel,Pentium G630,885,47.3,12397,https://cpu.userbenchmark.com/SpeedTest/3112/IntelR-PentiumR-CPU-G630---270GHz,886
CPU,,Intel,Core i5-3317U,886,47.2,26848,https://cpu.userbenchmark.com/Intel-Core-i5-3317U/Rating/2744,887
CPU,,AMD,Phenom II X3 710,887,47.2,965,https://cpu.userbenchmark.com/SpeedTest/2275/AMD-Phenomtm-II-X3-710-Processor,888
CPU,,Intel,Core i5-7Y54,888,47.2,1509,https://cpu.userbenchmark.com/SpeedTest/193628/IntelR-CoreTM-i5-7Y54-CPU---120GHz,889
CPU,,Intel,Core i5-3337U,889,47.2,33616,https://cpu.userbenchmark.com/SpeedTest/737/IntelR-CoreTM-i5-3337U-CPU---180GHz,890
CPU,,Intel,Core i7-4510U,890,47.1,63054,https://cpu.userbenchmark.com/SpeedTest/10660/IntelR-CoreTM-i7-4510U-CPU---200GHz,891
CPU,,Intel,Core i3-2330M,891,47,20066,https://cpu.userbenchmark.com/SpeedTest/1853/IntelR-CoreTM-i3-2330M-CPU---220GHz,892
CPU,,Intel,Core i3 550,892,47,19058,https://cpu.userbenchmark.com/SpeedTest/632/IntelR-CoreTM-i3-CPU---------550----320GHz,893
CPU,,Intel,Core i3-2350M,893,47,24896,https://cpu.userbenchmark.com/SpeedTest/934/IntelR-CoreTM-i3-2350M-CPU---230GHz,894
CPU,,Intel,Core m3-7Y32,894,47,57,https://cpu.userbenchmark.com/SpeedTest/513740/IntelR-CoreTM-m3-7Y32-CPU---110GHz,895
CPU,,Intel,Core2 Quad Q9505,895,47,2124,https://cpu.userbenchmark.com/SpeedTest/3041/IntelR-CoreTM2-Quad-CPU----Q9505----283GHz,896
CPU,AD789KXDJCHBX,AMD,A10-7890K APU (2014 D.Ka),896,47,6638,https://cpu.userbenchmark.com/SpeedTest/118648/AMD-A10-7890K-Radeon-R7-12-Compute-Cores-4C-8G,897
CPU,,Intel,Core i3-10110U,897,46.9,11481,https://cpu.userbenchmark.com/SpeedTest/915083/IntelR-CoreTM-i3-10110U-CPU---210GHz,898
CPU,,Intel,Xeon E5-2660 v2,898,46.9,32,https://cpu.userbenchmark.com/SpeedTest/13068/IntelR-XeonR-CPU-E5-2660-v2---220GHz,899
CPU,,Intel,Celeron G540,899,46.9,1658,https://cpu.userbenchmark.com/SpeedTest/5981/IntelR-CeleronR-CPU-G540---250GHz,900
CPU,,Intel,Xeon L5420,900,46.7,1165,https://cpu.userbenchmark.com/SpeedTest/10433/IntelR-XeonR-CPU-----------L5420----250GHz,901
CPU,,AMD,A10-6700T APU (2013 D.Ri),901,46.7,84,https://cpu.userbenchmark.com/SpeedTest/5691/AMD-A10-6700T-APU-with-Radeontm-HD-Graphics,902
CPU,,Intel,Pentium 2020M,902,46.7,9778,https://cpu.userbenchmark.com/SpeedTest/1723/IntelR-PentiumR-CPU-2020M---240GHz,903
CPU,,AMD,A8-3870 APU,903,46.7,6332,https://cpu.userbenchmark.com/SpeedTest/3870/AMD-A8-3870-APU-with-Radeontm-HD-Graphics,904
CPU,,Intel,Core2 Extreme Q6850,904,46.7,1078,https://cpu.userbenchmark.com/SpeedTest/7118/IntelR-CoreTM2-Extreme-CPU-Q6850----300GHz,905
CPU,,Intel,Core M-5Y10,905,46.5,478,https://cpu.userbenchmark.com/SpeedTest/17561/IntelR-Processor-5Y10-CPU---080GHz,906
CPU,,AMD,Phenom 9950,906,46.5,2150,https://cpu.userbenchmark.com/SpeedTest/2758/AMD-Phenomtm-9950-Quad-Core-Processor,907
CPU,,AMD,Phenom II X2 560,907,46.5,1794,https://cpu.userbenchmark.com/SpeedTest/5408/AMD-Phenomtm-II-X2-560-Processor,908
CPU,,Intel,Core i3-2310M,908,46.5,25542,https://cpu.userbenchmark.com/SpeedTest/159/IntelR-CoreTM-i3-2310M-CPU---210GHz,909
CPU,,Intel,Core m3-7Y30,909,46.4,4585,https://cpu.userbenchmark.com/SpeedTest/196956/IntelR-CoreTM-m3-7Y30-CPU---100GHz,910
CPU,,AMD,Athlon II X4 631,910,46.4,1364,https://cpu.userbenchmark.com/SpeedTest/2944/AMD-Athlontm-II-X4-631-Quad-Core-Processor,911
CPU,,Intel,Pentium G620,911,46.4,12899,https://cpu.userbenchmark.com/SpeedTest/2636/IntelR-PentiumR-CPU-G620---260GHz,912
CPU,,Intel,Core i5 650,912,46.3,42063,https://cpu.userbenchmark.com/SpeedTest/340/IntelR-CoreTM-i5-CPU---------650----320GHz,913
CPU,,AMD,Athlon II X3 460,913,46.3,1087,https://cpu.userbenchmark.com/SpeedTest/6695/AMD-Athlontm-II-X3-460-Processor,914
CPU,AD870KXBJCSBX,AMD,Athlon II X4 870K,914,46.2,2094,https://cpu.userbenchmark.com/SpeedTest/83847/AMD-Athlontm-X4-870K-Quad-Core-Processor,915
CPU,,Intel,Core i7-5500U,915,46.2,73655,https://cpu.userbenchmark.com/SpeedTest/22316/IntelR-CoreTM-i7-5500U-CPU---240GHz,916
CPU,,Intel,Core2 Extreme Q9300,916,46.1,660,https://cpu.userbenchmark.com/SpeedTest/4063/IntelR-CoreTM2-Extreme-CPU-Q9300----253GHz,917
CPU,,Intel,Core2 Quad Q9400,917,46.1,24176,https://cpu.userbenchmark.com/SpeedTest/244/IntelR-CoreTM2-Quad-CPU----Q9400----266GHz,918
CPU,,Intel,Pentium B980,918,46.1,3640,https://cpu.userbenchmark.com/SpeedTest/6036/IntelR-PentiumR-CPU-B980---240GHz,919
CPU,AD880KXBJCSBX,AMD,Athlon X4 880K,919,46.1,8721,https://cpu.userbenchmark.com/SpeedTest/121029/AMD-Athlontm-X4-880K-Quad-Core-Processor,920
CPU,,AMD,A8-3850 APU,920,46,3108,https://cpu.userbenchmark.com/SpeedTest/4311/AMD-A8-3850-APU-with-Radeontm-HD-Graphics,921
CPU,,AMD,A6-3670 APU,921,46,2400,https://cpu.userbenchmark.com/SpeedTest/4657/AMD-A6-3670-APU-with-Radeontm-HD-Graphics,922
CPU,,AMD,Athlon II X4 645,922,46,5346,https://cpu.userbenchmark.com/SpeedTest/2408/AMD-Athlontm-II-X4-645-Processor,923
CPU,,Intel,Core M-5Y70,923,46,792,https://cpu.userbenchmark.com/SpeedTest/16573/IntelR-Processor-5Y70-CPU---110GHz,924
CPU,,AMD,Phenom 9850,924,45.9,2080,https://cpu.userbenchmark.com/SpeedTest/2967/AMD-Phenomtm-9850-Quad-Core-Processor,925
CPU,,Intel,Core i3 540,925,45.9,24563,https://cpu.userbenchmark.com/SpeedTest/2936/IntelR-CoreTM-i3-CPU---------540----307GHz,926
CPU,,Intel,Celeron G530,926,45.9,3833,https://cpu.userbenchmark.com/SpeedTest/229/IntelR-CeleronR-CPU-G530---240GHz,927
CPU,AD787KXDJCBOX,AMD,A10-7870K APU (2014 D.Ka),927,45.8,9821,https://cpu.userbenchmark.com/SpeedTest/29728/AMD-A10-7870K-Radeon-R7-12-Compute-Cores-4C-8G,928
CPU,,AMD,Phenom II X2 550,928,45.8,3836,https://cpu.userbenchmark.com/SpeedTest/2418/AMD-Phenomtm-II-X2-550-Processor,929
CPU,,Intel,Core M-5Y10a,929,45.7,8,https://cpu.userbenchmark.com/SpeedTest/26061/IntelR-Processor-5Y10a-CPU---080GHz,930
CPU,,Intel,Core i7-6500U,930,45.6,102213,https://cpu.userbenchmark.com/SpeedTest/36930/IntelR-CoreTM-i7-6500U-CPU---250GHz,931
CPU,,Intel,Pentium B970,931,45.6,2956,https://cpu.userbenchmark.com/SpeedTest/559/IntelR-PentiumR-CPU-B970---230GHz,932
CPU,,Intel,Core i3 530,932,45.6,16724,https://cpu.userbenchmark.com/SpeedTest/132/IntelR-CoreTM-i3-CPU---------530----293GHz,933
CPU,,Intel,Core2 Quad Q9300,933,45.5,10428,https://cpu.userbenchmark.com/SpeedTest/832/IntelR-CoreTM2-Quad--CPU---Q9300----250GHz,934
CPU,,Intel,Core i5-7200U,934,45.4,205332,https://cpu.userbenchmark.com/SpeedTest/153577/IntelR-CoreTM-i5-7200U-CPU---250GHz,935
CPU,AD860KXBJASBX,AMD,Athlon II X4 860K,935,45.4,29887,https://cpu.userbenchmark.com/AMD-Athlon-II-X4-860K/Rating/3265,936
CPU,,Intel,Core i3-3227U,936,45.4,7282,https://cpu.userbenchmark.com/SpeedTest/5042/IntelR-CoreTM-i3-3227U-CPU---190GHz,937
CPU,,AMD,Athlon II X2 265,937,45.4,677,https://cpu.userbenchmark.com/SpeedTest/986/AMD-Athlontm-II-X2-265-Processor,938
CPU,,AMD,Athlon II X4 635,938,45.3,5306,https://cpu.userbenchmark.com/SpeedTest/3369/AMD-Athlontm-II-X4-635-Processor,939
CPU,,Intel,Core i5-2467M,939,45.3,4235,https://cpu.userbenchmark.com/SpeedTest/854/IntelR-CoreTM-i5-2467M-CPU---160GHz,940
CPU,,AMD,Phenom II X2 555,940,45.3,4836,https://cpu.userbenchmark.com/SpeedTest/2917/AMD-Phenomtm-II-X2-555-Processor,941
CPU,,AMD,Athlon II X3 455,941,45.2,3733,https://cpu.userbenchmark.com/SpeedTest/1884/AMD-Athlontm-II-X3-455-Processor,942
CPU,,Intel,Xeon E5420,942,45.2,1391,https://cpu.userbenchmark.com/SpeedTest/11278/IntelR-XeonR-CPU-----------E5420----250GHz,943
CPU,,AMD,Ryzen 3 2200U,943,45.1,15631,https://cpu.userbenchmark.com/SpeedTest/480281/AMD-Ryzen-3-2200U-with-Radeon-Vega-Mobile-Gfx,944
CPU,,AMD,Phenom II X2 545,944,45.1,1088,https://cpu.userbenchmark.com/SpeedTest/8398/AMD-Phenomtm-II-X2-545-Processor,945
CPU,AD785KXBJABOX,AMD,A10-7850K APU (2014 D.Ka),945,45.1,19875,https://cpu.userbenchmark.com/AMD-A10-7850K-APU-2014-DKa/Rating/2937,946
CPU,,AMD,A8-7500 APU (2014 M.Ka),946,45,345,https://cpu.userbenchmark.com/SpeedTest/60388/AMD-A8-7500-Radeon-R7-10-Compute-Cores-4C-6G,947
CPU,AD845XACKASBX,AMD,Athlon X4 845,947,45,6391,https://cpu.userbenchmark.com/SpeedTest/84491/AMD-Athlontm-X4-845-Quad-Core-Processor,948
CPU,,Intel,Core M-5Y71,948,45,3052,https://cpu.userbenchmark.com/SpeedTest/24191/IntelR-CoreTM-M-5Y71-CPU---120GHz,949
CPU,,Intel,Core i5-7300U,949,45,24421,https://cpu.userbenchmark.com/SpeedTest/223355/IntelR-CoreTM-i5-7300U-CPU---260GHz,950
CPU,YM300UC4T2OFG,AMD,Athlon 300U,950,44.9,1541,https://cpu.userbenchmark.com/SpeedTest/852003/AMD-Athlon-300U-with-Radeon-Vega-Mobile-Gfx,951
CPU,,AMD,Athlon II X4 640,951,44.8,18839,https://cpu.userbenchmark.com/SpeedTest/225/AMD-Athlontm-II-X4-640-Processor,952
CPU,,Intel,Core2 Quad Q8400,952,44.6,18432,https://cpu.userbenchmark.com/SpeedTest/1663/IntelR-CoreTM2-Quad-CPU----Q8400----266GHz,953
CPU,,AMD,Athlon II X4 630,953,44.6,7197,https://cpu.userbenchmark.com/SpeedTest/471/AMD-Athlontm-II-X4-630-Processor,954
CPU,,Intel,Core i3-4030U,954,44.6,24177,https://cpu.userbenchmark.com/SpeedTest/13661/IntelR-CoreTM-i3-4030U-CPU---190GHz,955
CPU,,AMD,A10-7700K APU (2014 D.Ka),955,44.6,11026,https://cpu.userbenchmark.com/SpeedTest/9888/AMD-A10-7700K-APU-with-RadeonTM-R7-Graphics,956
CPU,,Intel,Core i7-6600U,956,44.5,31982,https://cpu.userbenchmark.com/SpeedTest/36828/IntelR-CoreTM-i7-6600U-CPU---260GHz,957
CPU,,Intel,Core m3-6Y30,957,44.4,5480,https://cpu.userbenchmark.com/SpeedTest/38171/IntelR-CoreTM-m3-6Y30-CPU---090GHz,958
CPU,,Intel,Core i5-4210Y,958,44.4,596,https://cpu.userbenchmark.com/SpeedTest/6358/IntelR-CoreTM-i5-4210Y-CPU---150GHz,959
CPU,,Intel,Pentium 2127U,959,44.4,1397,https://cpu.userbenchmark.com/SpeedTest/3354/IntelR-PentiumR-CPU-2127U---190GHz,960
CPU,,Intel,Core i5-3339Y,960,44.4,258,https://cpu.userbenchmark.com/SpeedTest/3454/IntelR-CoreTM-i5-3339Y-CPU---150GHz,961
CPU,,AMD,Phenom 9750,961,44.4,1906,https://cpu.userbenchmark.com/SpeedTest/2439/AMD-Phenomtm-9750-Quad-Core-Processor,962
CPU,,AMD,Athlon 64 X2 Dual Core 6400+,962,44.4,870,https://cpu.userbenchmark.com/SpeedTest/5653/AMD-Athlontm-64-X2-Dual-Core-Processor-6400-,963
CPU,,Intel,Core M-5Y10c,963,44.4,3050,https://cpu.userbenchmark.com/SpeedTest/23759/IntelR-CoreTM-M-5Y10c-CPU---080GHz,964
CPU,,AMD,FX-770K (2014 D.Ka),964,44.3,1664,https://cpu.userbenchmark.com/SpeedTest/18603/AMD-FXtm-770K-Quad-Core-Processor,965
CPU,,AMD,A6-3650 APU,965,44.3,2748,https://cpu.userbenchmark.com/SpeedTest/1954/AMD-A6-3650-APU-with-Radeontm-HD-Graphics,966
CPU,,Intel,Core i5-4300Y,966,44.2,766,https://cpu.userbenchmark.com/SpeedTest/8659/IntelR-CoreTM-i5-4300Y-CPU---160GHz,967
CPU,,Intel,Core2 Quad Q6700,967,44.2,6294,https://cpu.userbenchmark.com/SpeedTest/3748/IntelR-CoreTM2-Quad-CPU----Q6700----266GHz,968
CPU,,AMD,A4-6320 APU,968,44.1,580,https://cpu.userbenchmark.com/SpeedTest/12932/AMD-A4-6320-APU-with-Radeontm-HD-Graphics,969
CPU,,Intel,Celeron 1005M,969,44.1,3385,https://cpu.userbenchmark.com/SpeedTest/5234/IntelR-CeleronR-CPU-1005M---190GHz,970
CPU,,Intel,Pentium 3805U,970,44.1,990,https://cpu.userbenchmark.com/SpeedTest/34360/IntelR-PentiumR-3805U---190GHz,971
CPU,AD9700AHABBOX,AMD,A10-9700E APU (2016 D.BR),971,44.1,306,https://cpu.userbenchmark.com/SpeedTest/348934/AMD-A10-9700E-RADEON-R7-10-COMPUTE-CORES-4C-6G,972
CPU,,Intel,Core i5-2537M,972,44,490,https://cpu.userbenchmark.com/SpeedTest/3186/IntelR-CoreTM-i5-2537M-CPU---140GHz,973
CPU,AD9800AUABBOX,AMD,A12-9800 APU (2016 M.BR),973,44,4241,https://cpu.userbenchmark.com/SpeedTest/283761/AMD-A12-9800-RADEON-R7-12-COMPUTE-CORES-4C-8G,974
CPU,,Intel,Core i3-4010U,974,44,12162,https://cpu.userbenchmark.com/SpeedTest/4821/IntelR-CoreTM-i3-4010U-CPU---170GHz,975
CPU,,Intel,Pentium B940,975,44,3831,https://cpu.userbenchmark.com/SpeedTest/2724/IntelR-PentiumR-CPU-B940---200GHz,976
CPU,,Intel,Core i3-1005G1,976,43.8,22960,https://cpu.userbenchmark.com/SpeedTest/906918/IntelR-CoreTM-i3-1005G1-CPU---120GHz,977
CPU,,Intel,Core2 Quad Q8300,977,43.8,20482,https://cpu.userbenchmark.com/SpeedTest/1930/IntelR-CoreTM2-Quad-CPU----Q8300----250GHz,978
CPU,,Intel,Core2 Duo E8600,978,43.7,6109,https://cpu.userbenchmark.com/SpeedTest/124/IntelR-CoreTM2-Duo-CPU-----E8600----333GHz,979
CPU,,Intel,Core M-5Y51,979,43.7,484,https://cpu.userbenchmark.com/SpeedTest/24458/IntelR-CoreTM-M-5Y51-CPU---110GHz,980
CPU,AD765KXBJABOX,AMD,A8-7650K APU (2014 D.Ka),980,43.7,15487,https://cpu.userbenchmark.com/SpeedTest/27184/AMD-A8-7650K-Radeon-R7-10-Compute-Cores-4C-6G,981
CPU,,Intel,Pentium B960,981,43.7,13355,https://cpu.userbenchmark.com/SpeedTest/1038/IntelR-PentiumR-CPU-B960---220GHz,982
CPU,,Intel,Core i5-4300U,982,43.7,36631,https://cpu.userbenchmark.com/SpeedTest/4996/IntelR-CoreTM-i5-4300U-CPU---190GHz,983
CPU,,AMD,A10-5757M APU,983,43.7,1325,https://cpu.userbenchmark.com/SpeedTest/7160/AMD-A10-5757M-APU-with-Radeontm-HD-Graphics,984
CPU,,AMD,Athlon II X3 450,984,43.6,4468,https://cpu.userbenchmark.com/SpeedTest/91/AMD-Athlontm-II-X3-450-Processor,985
CPU,,Intel,Core i7-7Y75,985,43.6,2904,https://cpu.userbenchmark.com/SpeedTest/211988/IntelR-CoreTM-i7-7Y75-CPU---130GHz,986
CPU,,AMD,Athlon II X4 620,986,43.6,5981,https://cpu.userbenchmark.com/SpeedTest/3430/AMD-Athlontm-II-X4-620-Processor,987
CPU,,AMD,Athlon II X3 445,987,43.6,3101,https://cpu.userbenchmark.com/SpeedTest/1775/AMD-Athlontm-II-X3-445-Processor,988
CPU,,Intel,Core m5-6Y57,988,43.5,1787,https://cpu.userbenchmark.com/SpeedTest/42768/IntelR-CoreTM-m5-6Y57-CPU---110GHz,989
CPU,,Intel,Core i3-6100U,989,43.4,24116,https://cpu.userbenchmark.com/SpeedTest/37381/IntelR-CoreTM-i3-6100U-CPU---230GHz,990
CPU,AM973PAEY44AB,AMD,A12-9730P APU (2016 M.BR),990,43.4,366,https://cpu.userbenchmark.com/SpeedTest/236011/AMD-A12-9730P-RADEON-R7-10-COMPUTE-CORES-4C-6G,991
CPU,,Intel,Core i3-7100U,991,43.4,37239,https://cpu.userbenchmark.com/SpeedTest/176913/IntelR-CoreTM-i3-7100U-CPU---240GHz,992
CPU,,Intel,Pentium B950,992,43.3,7305,https://cpu.userbenchmark.com/SpeedTest/1968/IntelR-PentiumR-CPU-B950---210GHz,993
CPU,,Intel,Core m5-6Y54,993,43.3,1733,https://cpu.userbenchmark.com/SpeedTest/40602/IntelR-CoreTM-m5-6Y54-CPU---110GHz,994
CPU,,Intel,Pentium 2117U,994,43.2,5157,https://cpu.userbenchmark.com/SpeedTest/6356/IntelR-PentiumR-CPU-2117U---180GHz,995
CPU,,Intel,Celeron 1037U,995,43.2,2458,https://cpu.userbenchmark.com/SpeedTest/3597/IntelR-CeleronR-CPU-1037U---180GHz,996
